time,x,y,theta,linear_vel,angular_vel
0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.005,0.0,0.0033333333333333335,0.0
0.2,0.0,0.01,0.0,0.006666666666666667,0.0
0.30000000000000004,0.0,0.015000000000000001,0.0,0.010000000000000002,0.0
0.4,0.0,0.02,0.0,0.013333333333333334,0.0
0.5,0.0,0.024999999999999998,0.0,0.016666666666666666,0.0
0.6,0.0,0.029999999999999995,0.0,0.02,0.0
0.7,0.0,0.034999999999999996,0.0,0.02333333333333333,0.0
0.7999999999999999,0.0,0.039999999999999994,0.0,0.026666666666666665,0.0
0.8999999999999999,0.0,0.04499999999999999,0.0,0.029999999999999995,0.0
0.9999999999999999,0.0,0.04999999999999999,0.0,0.033333333333333326,0.0
1.0999999999999999,0.0,0.054999999999999986,0.0,0.03666666666666666,0.0
1.2,0.0,0.05999999999999999,0.0,0.04,0.0
1.3,0.0,0.065,0.0,0.043333333333333335,0.0
1.4000000000000001,0.0,0.07,0.0,0.04666666666666667,0.0
1.5000000000000002,0.0,0.07500000000000001,0.0,0.05000000000000001,0.0
1.6000000000000003,0.0,0.08000000000000002,0.0,0.053333333333333344,0.0
1.7000000000000004,0.0,0.085,0.0,0.05666666666666668,0.0
1.8000000000000005,0.0,0.09000000000000001,0.0,0.06000000000000002,0.0
1.9000000000000006,0.0,0.09500000000000001,0.0,0.06333333333333335,0.0
2.0000000000000004,0.0,0.10000000000000002,0.0,0.06666666666666668,0.0
2.1000000000000005,0.0,0.10500000000000002,0.0,0.07000000000000002,0.0
2.2000000000000006,0.0,0.11000000000000003,0.0,0.07333333333333335,0.0
2.3000000000000007,0.0,0.11500000000000003,0.0,0.07666666666666669,0.0
2.400000000000001,0.0,0.12000000000000002,0.0,0.08000000000000003,0.0
2.500000000000001,0.0,0.12500000000000003,0.0,0.08333333333333336,0.0
2.600000000000001,0.0,0.13000000000000003,0.0,0.0866666666666667,0.0
2.700000000000001,0.0,0.13500000000000004,0.0,0.09000000000000004,0.0
2.800000000000001,0.0,0.14000000000000004,0.0,0.09333333333333337,0.0
2.9000000000000012,0.0,0.14500000000000005,0.0,0.0966666666666667,0.0
3.0000000000000013,0.0,0.15000000000000013,0.0,0.1,0.0
3.1000000000000014,0.0,0.16000000000000014,0.0,0.1,0.0
3.2000000000000015,0.0,0.17000000000000015,0.0,0.1,0.0
3.3000000000000016,0.0,0.18000000000000016,0.0,0.1,0.0
3.4000000000000017,0.0,0.19000000000000017,0.0,0.1,0.0
3.5000000000000018,0.0,0.20000000000000018,0.0,0.1,0.0
3.600000000000002,0.0,0.2100000000000002,0.0,0.1,0.0
3.700000000000002,0.0,0.2200000000000002,0.0,0.1,0.0
3.800000000000002,0.0,0.2300000000000002,0.0,0.1,0.0
3.900000000000002,0.0,0.2400000000000002,0.0,0.1,0.0
4.000000000000002,0.0,0.25000000000000017,0.0,0.1,0.0
4.100000000000001,0.0,0.2600000000000001,0.0,0.1,0.0
4.200000000000001,0.0,0.27000000000000013,0.0,0.1,0.0
4.300000000000001,0.0,0.2800000000000001,0.0,0.1,0.0
4.4,0.0,0.29000000000000004,0.0,0.1,0.0
4.5,0.0,0.30000000000000004,0.0,0.1,0.0
4.6,0.0,0.30999999999999994,0.0,0.1,0.0
4.699999999999999,0.0,0.31999999999999995,0.0,0.1,0.0
4.799999999999999,0.0,0.3299999999999999,0.0,0.1,0.0
4.899999999999999,0.0,0.33999999999999986,0.0,0.1,0.0
4.999999999999998,0.0,0.34999999999999987,0.0,0.1,0.0
5.099999999999998,0.0,0.35999999999999976,0.0,0.1,0.0
5.1999999999999975,0.0,0.3699999999999998,0.0,0.1,0.0
5.299999999999997,0.0,0.3799999999999997,0.0,0.1,0.0
5.399999999999997,0.0,0.3899999999999997,0.0,0.1,0.0
5.4999999999999964,0.0,0.3999999999999997,0.0,0.1,0.0
5.599999999999996,0.0,0.4099999999999996,0.0,0.1,0.0
5.699999999999996,0.0,0.4199999999999996,0.0,0.1,0.0
5.799999999999995,0.0,0.4299999999999995,0.0,0.1,0.0
5.899999999999995,0.0,0.4399999999999995,0.0,0.1,0.0
5.999999999999995,0.0,0.4499999999999995,0.0,0.1,0.0
6.099999999999994,0.0,0.4599999999999994,0.0,0.1,0.0
6.199999999999994,0.0,0.4699999999999994,0.0,0.1,0.0
6.299999999999994,0.0,0.4799999999999994,0.0,0.1,0.0
6.399999999999993,0.0,0.4899999999999993,0.0,0.1,0.0
6.499999999999993,0.0,0.49999999999999933,0.0,0.1,0.0
6.5999999999999925,0.0,0.5099999999999992,0.0,0.1,0.0
6.699999999999992,0.0,0.5199999999999992,0.0,0.1,0.0
6.799999999999992,0.0,0.5299999999999992,0.0,0.1,0.0
6.8999999999999915,0.0,0.5399999999999991,0.0,0.1,0.0
6.999999999999991,0.0,0.5499999999999992,0.0,0.1,0.0
7.099999999999991,0.0,0.559999999999999,0.0,0.1,0.0
7.19999999999999,0.0,0.5699999999999991,0.0,0.1,0.0
7.29999999999999,0.0,0.5799999999999991,0.0,0.1,0.0
7.39999999999999,0.0,0.589999999999999,0.0,0.1,0.0
7.499999999999989,0.0,0.599999999999999,0.0,0.1,0.0
7.599999999999989,0.0,0.6099999999999989,0.0,0.1,0.0
7.699999999999989,0.0,0.6199999999999989,0.0,0.1,0.0
7.799999999999988,0.0,0.6299999999999989,0.0,0.1,0.0
7.899999999999988,0.0,0.6399999999999988,0.0,0.1,0.0
7.999999999999988,0.0,0.6499999999999988,0.0,0.1,0.0
8.099999999999987,0.0,0.65,0.0,0.1,0.28571428571428575
8.199999999999987,0.0,0.65,0.0,0.1,0.28571428571428575
8.299999999999986,0.0,0.65,0.0,0.1,0.28571428571428575
8.399999999999986,0.0,0.65,0.0,0.1,0.28571428571428575
8.499999999999986,0.0,0.65,0.0,0.1,0.28571428571428575
8.599999999999985,0.0,0.65,0.0,0.1,0.28571428571428575
8.699999999999985,0.0,0.65,0.0,0.1,0.28571428571428575
8.799999999999985,0.0,0.65,0.0,0.1,0.28571428571428575
8.899999999999984,0.0,0.65,0.0,0.1,0.28571428571428575
8.999999999999984,0.0,0.65,0.0,0.1,0.28571428571428575
9.099999999999984,0.0,0.65,0.0,0.1,0.28571428571428575
9.199999999999983,0.0,0.65,0.0,0.1,0.28571428571428575
9.299999999999983,0.0,0.65,0.0,0.1,0.28571428571428575
9.399999999999983,0.0,0.65,0.0,0.1,0.28571428571428575
9.499999999999982,0.0,0.65,0.0,0.1,0.28571428571428575
9.599999999999982,0.0,0.65,0.0,0.1,0.28571428571428575
9.699999999999982,0.0,0.65,0.0,0.1,0.28571428571428575
9.799999999999981,0.0,0.65,0.0,0.1,0.28571428571428575
9.89999999999998,0.0,0.65,0.0,0.1,0.28571428571428575
9.99999999999998,0.0,0.65,0.0,0.1,0.28571428571428575
10.09999999999998,0.0,0.65,0.0,0.1,0.28571428571428575
10.19999999999998,0.0,0.65,0.0,0.1,0.28571428571428575
10.29999999999998,0.0,0.65,0.0,0.1,0.28571428571428575
10.399999999999979,0.0,0.65,0.0,0.1,0.28571428571428575
10.499999999999979,0.0,0.65,0.0,0.1,0.28571428571428575
10.599999999999978,0.0,0.65,0.0,0.1,0.28571428571428575
10.699999999999978,0.0,0.65,0.0,0.1,0.28571428571428575
10.799999999999978,0.0,0.65,0.0,0.1,0.28571428571428575
10.899999999999977,0.0,0.65,0.0,0.1,0.28571428571428575
10.999999999999977,0.0,0.65,0.0,0.1,0.28571428571428575
11.099999999999977,0.0,0.65,0.0,0.1,0.28571428571428575
11.199999999999976,0.0,0.65,0.0,0.1,0.28571428571428575
11.299999999999976,0.0,0.65,0.0,0.1,0.28571428571428575
11.399999999999975,0.0,0.65,0.0,0.1,0.28571428571428575
11.499999999999975,0.0,0.65,0.0,0.1,0.28571428571428575
11.599999999999975,0.0,0.65,0.0,0.1,0.28571428571428575
11.699999999999974,0.0,0.65,0.0,0.1,0.28571428571428575
11.799999999999974,0.0,0.65,0.0,0.1,0.28571428571428575
11.899999999999974,0.0,0.65,0.0,0.1,0.28571428571428575
11.999999999999973,0.0,0.65,0.0,0.1,0.28571428571428575
12.099999999999973,0.0,0.65,0.0,0.1,0.28571428571428575
12.199999999999973,0.0,0.65,0.0,0.1,0.28571428571428575
12.299999999999972,0.0,0.65,0.0,0.1,0.28571428571428575
12.399999999999972,0.0,0.65,0.0,0.1,0.28571428571428575
12.499999999999972,0.0,0.65,0.0,0.1,0.28571428571428575
12.599999999999971,0.0,0.65,0.0,0.1,0.28571428571428575
12.69999999999997,0.0,0.65,0.0,0.1,0.28571428571428575
12.79999999999997,0.0,0.65,0.0,0.1,0.28571428571428575
12.89999999999997,0.0,0.65,0.0,0.1,0.28571428571428575
12.99999999999997,0.0,0.65,0.0,0.1,0.28571428571428575
13.09999999999997,0.0,0.6499999999999999,0.0,0.1,0.28571428571428575
13.199999999999969,0.00014284742494857783,0.6599986395113135,0.028571428571428473,0.1,0.28571428571428575
13.299999999999969,0.0005712730975840352,0.6699891174231576,0.05714285714285695,0.1,0.28571428571428575
13.399999999999968,0.0012849273064541311,0.6799632787981393,0.08571428571428542,0.1,0.28571428571428575
13.499999999999968,0.002283227516324482,0.6899129820175821,0.1142857142857139,0.1,0.28571428571428575
13.599999999999968,0.003565358843684696,0.6998301054272921,0.14285714285714238,0.1,0.28571428571428575
13.699999999999967,0.005130274721914463,0.7097065539670294,0.17142857142857085,0.1,0.28571428571428575
13.799999999999967,0.006976697755565364,0.7195342657782712,0.19999999999999934,0.1,0.28571428571428575
13.899999999999967,0.009103120763061856,0.7293052187848722,0.2285714285714278,0.1,0.28571428571428575
13.999999999999966,0.011507808006969933,0.7390114372412537,0.2571428571428563,0.1,0.28571428571428575
14.099999999999966,0.014188796610828835,0.7486449982427731,0.28571428571428475,0.1,0.28571428571428575
14.199999999999966,0.01714389816139078,0.7581980381929608,0.3142857142857132,0.1,0.28571428571428575
14.299999999999965,0.02037070049495887,0.7676627592223465,0.3428571428571417,0.1,0.28571428571428575
14.399999999999965,0.02386656966636641,0.7770314355536336,0.37142857142857016,0.1,0.28571428571428575
14.499999999999964,0.027628652098990014,0.7862964198080271,0.3999999999999987,0.1,0.28571428571428575
14.599999999999964,0.03165387691404142,0.7954501492475676,0.42857142857142716,0.1,0.28571428571428575
14.699999999999964,0.03593895843723682,0.8044851519483744,0.4571428571428556,0.1,0.28571428571428575
14.799999999999963,0.04048039888079741,0.8133940528997605,0.48571428571428404,0.1,0.28571428571428575
14.899999999999963,0.04527449119859234,0.8221695800242401,0.5142857142857126,0.1,0.28571428571428575
14.999999999999963,0.0503173221120925,0.8308045701135143,0.542857142857141,0.1,0.28571428571428575
15.099999999999962,0.0556047753046669,0.8392919746755904,0.5714285714285695,0.1,0.28571428571428575
15.199999999999962,0.061132534781612125,0.8476248656882617,0.599999999999998,0.1,0.28571428571428575
15.299999999999962,0.06689608839317379,0.8557964412542509,0.6285714285714264,0.1,0.28571428571428575
15.399999999999961,0.07289073151768344,0.8638000311534014,0.6571428571428549,0.1,0.28571428571428575
15.499999999999961,0.0791115709018051,0.8716291022873852,0.6857142857142834,0.1,0.28571428571428575
15.59999999999996,0.08555352865475557,0.8792772640124807,0.7142857142857119,0.1,0.28571428571428575
15.69999999999996,0.0922113463932398,0.886738273356071,0.7428571428571403,0.1,0.28571428571428575
15.79999999999996,0.09907958953371654,0.8940060401126002,0.7714285714285688,0.1,0.28571428571428575
15.89999999999996,0.10615265172849134,0.9010746318148323,0.7999999999999974,0.1,0.28571428571428575
15.99999999999996,0.11342475944201544,0.9079382785763519,0.8285714285714258,0.1,0.28571428571428575
16.09999999999996,0.12088997666365553,0.9145913778013556,0.8571428571428543,0.1,0.28571428571428575
16.19999999999996,0.1285422097530873,0.9210284987578878,0.8857142857142832,0.1,0.28571428571428575
16.29999999999996,0.1363752124143565,0.92724438701079,0.9142857142857123,0.1,0.28571428571428575
16.399999999999963,0.14438259079455049,0.933233968710744,0.9428571428571412,0.1,0.28571428571428575
16.499999999999964,0.15255780870291338,0.9389923547359076,0.9714285714285702,0.1,0.28571428571428575
16.599999999999966,0.16089419294615076,0.9445148446827636,0.9999999999999991,0.1,0.28571428571428575
16.699999999999967,0.16938493877556232,0.949796930702922,1.028571428571428,0.1,0.28571428571428575
16.79999999999997,0.17802311544156124,0.9548343011827465,1.0571428571428572,0.1,0.28571428571428575
16.89999999999997,0.18680167185104535,0.9596228442628001,1.085714285714286,0.1,0.28571428571428575
16.99999999999997,0.1957134423229977,0.964158651194235,1.114285714285715,0.1,0.28571428571428575
17.099999999999973,0.2047511524376266,0.9684380195293936,1.1428571428571441,0.1,0.28571428571428575
17.199999999999974,0.21390742497426113,0.9724574561440061,1.171428571428573,0.1,0.28571428571428575
17.299999999999976,0.2231747859331648,0.9762136800885295,1.200000000000002,0.1,0.28571428571428575
17.399999999999977,0.2325456706363428,0.979703625266289,1.2285714285714309,0.1,0.28571428571428575
17.49999999999998,0.24201242990236999,0.9829244429362456,1.25714285714286,0.1,0.28571428571428575
17.59999999999998,0.2515673362901969,0.98587350403834,1.285714285714289,0.1,0.28571428571428575
17.69999999999998,0.2612025904068337,0.9885484013395182,1.3142857142857178,0.1,0.28571428571428575
17.799999999999983,0.27091032727377073,0.9909469513986859,1.342857142857147,0.1,0.28571428571428575
17.899999999999984,0.2806826227469301,0.9930671963489888,1.3714285714285759,0.1,0.28571428571428575
17.999999999999986,0.29051149998491727,0.9949074054959614,1.4000000000000048,0.1,0.28571428571428575
18.099999999999987,0.30038893596028265,0.9964660767302437,1.428571428571434,0.1,0.28571428571428575
18.19999999999999,0.310306868008488,0.9977419377537089,1.4571428571428628,0.1,0.28571428571428575
18.29999999999999,0.3202572004092258,0.9987339471180043,1.485714285714292,0.1,0.28571428571428575
18.39999999999999,0.33023181099471965,0.9994412950746542,1.514285714285721,0.1,0.28571428571428575
18.499999999999993,0.3402225577796149,0.9998634042360347,1.5428571428571498,0.1,0.28571428571428575
18.599999999999994,0.35,1.0,1.5707963267948966,0.1,0.0
18.699999999999996,0.35,1.0,1.5707963267948966,0.1,0.0
18.799999999999997,0.35,1.0,1.5707963267948966,0.1,0.0
18.9,0.35,1.0,1.5707963267948966,0.1,0.0
19.0,0.35,1.0,1.5707963267948966,0.1,0.0
19.1,0.35,1.0,1.5707963267948966,0.1,0.0
19.200000000000003,0.35,1.0,1.5707963267948966,0.1,0.0
19.300000000000004,0.35,1.0,1.5707963267948966,0.1,0.0
19.400000000000006,0.35,1.0,1.5707963267948966,0.1,0.0
19.500000000000007,0.35,1.0,1.5707963267948966,0.1,0.0
19.60000000000001,0.35,1.0,1.5707963267948966,0.1,0.0
19.70000000000001,0.35,1.0,1.5707963267948966,0.1,0.0
19.80000000000001,0.35,1.0,1.5707963267948966,0.1,0.0
19.900000000000013,0.35,1.0,1.5707963267948966,0.1,0.0
20.000000000000014,0.35,1.0,1.5707963267948966,0.1,0.0
20.100000000000016,0.35,1.0,1.5707963267948966,0.1,0.0
20.200000000000017,0.35,1.0,1.5707963267948966,0.1,0.0
20.30000000000002,0.35,1.0,1.5707963267948966,0.1,0.0
20.40000000000002,0.35,1.0,1.5707963267948966,0.1,0.0
20.50000000000002,0.35,1.0,1.5707963267948966,0.1,0.0
20.600000000000023,0.35,1.0,1.5707963267948966,0.1,0.0
20.700000000000024,0.35,1.0,1.5707963267948966,0.1,0.0
20.800000000000026,0.35,1.0,1.5707963267948966,0.1,0.0
20.900000000000027,0.35,1.0,1.5707963267948966,0.1,0.0
21.00000000000003,0.35,1.0,1.5707963267948966,0.1,0.0
21.10000000000003,0.35,1.0,1.5707963267948966,0.1,0.0
21.20000000000003,0.35,1.0,1.5707963267948966,0.1,0.0
21.300000000000033,0.35,1.0,1.5707963267948966,0.1,0.0
21.400000000000034,0.35,1.0,1.5707963267948966,0.1,0.0
21.500000000000036,0.35,1.0,1.5707963267948966,0.1,0.0
21.600000000000037,0.35,1.0,1.5707963267948966,0.1,0.0
21.70000000000004,0.35,1.0,1.5707963267948966,0.1,0.0
21.80000000000004,0.35,1.0,1.5707963267948966,0.1,0.0
21.90000000000004,0.35,1.0,1.5707963267948966,0.1,0.0
22.000000000000043,0.35,1.0,1.5707963267948966,0.1,0.0
22.100000000000044,0.35,1.0,1.5707963267948966,0.1,0.0
22.200000000000045,0.35,1.0,1.5707963267948966,0.1,0.0
22.300000000000047,0.35,1.0,1.5707963267948966,0.1,0.0
22.40000000000005,0.35,1.0,1.5707963267948966,0.1,0.0
22.50000000000005,0.35,1.0,1.5707963267948966,0.1,0.0
22.60000000000005,0.35,1.0,1.5707963267948966,0.1,0.0
22.700000000000053,0.35,1.0,1.5707963267948966,0.1,0.0
22.800000000000054,0.35,1.0,1.5707963267948966,0.1,0.0
22.900000000000055,0.35,1.0,1.5707963267948966,0.1,0.0
23.000000000000057,0.35,1.0,1.5707963267948966,0.1,0.0
23.10000000000006,0.35,1.0,1.5707963267948966,0.1,0.0
23.20000000000006,0.35,1.0,1.5707963267948966,0.1,0.0
23.30000000000006,0.35,1.0,1.5707963267948966,0.1,0.0
23.400000000000063,0.35,1.0,1.5707963267948966,0.1,0.0
23.500000000000064,0.35,1.0,1.5707963267948966,0.1,0.0
23.600000000000065,0.35,1.0,1.5707963267948966,0.1,0.0
23.700000000000067,0.35,1.0,1.5707963267948966,0.1,0.0
23.800000000000068,0.35,1.0,1.5707963267948966,0.1,0.0
23.90000000000007,0.35,1.0,1.5707963267948966,0.1,0.0
24.00000000000007,0.35,1.0,1.5707963267948966,0.1,0.0
24.100000000000072,0.35,1.0,1.5707963267948966,0.1,0.0
24.200000000000074,0.3600000000000001,1.0,1.5707963267948966,0.1,0.0
24.300000000000075,0.3700000000000003,1.0,1.5707963267948966,0.1,0.0
24.400000000000077,0.3800000000000004,1.0,1.5707963267948966,0.1,0.0
24.500000000000078,0.39000000000000057,1.0,1.5707963267948966,0.1,0.0
24.60000000000008,0.4000000000000007,1.0,1.5707963267948966,0.1,0.0
24.70000000000008,0.41000000000000086,1.0,1.5707963267948966,0.1,0.0
24.800000000000082,0.420000000000001,1.0,1.5707963267948966,0.1,0.0
24.900000000000084,0.43000000000000116,1.0,1.5707963267948966,0.1,0.0
25.000000000000085,0.4400000000000013,1.0,1.5707963267948966,0.1,0.0
25.100000000000087,0.4500000000000014,1.0,1.5707963267948966,0.1,0.0
25.200000000000088,0.4600000000000016,1.0,1.5707963267948966,0.1,0.0
25.30000000000009,0.4700000000000017,1.0,1.5707963267948966,0.1,0.0
25.40000000000009,0.48000000000000187,1.0,1.5707963267948966,0.1,0.0
25.500000000000092,0.490000000000002,1.0,1.5707963267948966,0.1,0.0
25.600000000000094,0.5000000000000021,1.0,1.5707963267948966,0.1,0.0
25.700000000000095,0.5100000000000022,1.0,1.5707963267948966,0.1,0.0
25.800000000000097,0.5200000000000025,1.0,1.5707963267948966,0.1,0.0
25.900000000000098,0.5300000000000026,1.0,1.5707963267948966,0.1,0.0
26.0000000000001,0.5400000000000027,1.0,1.5707963267948966,0.1,0.0
26.1000000000001,0.5500000000000028,1.0,1.5707963267948966,0.1,0.0
26.200000000000102,0.5600000000000029,1.0,1.5707963267948966,0.1,0.0
26.300000000000104,0.5700000000000032,1.0,1.5707963267948966,0.1,0.0
26.400000000000105,0.5800000000000033,1.0,1.5707963267948966,0.1,0.0
26.500000000000107,0.5900000000000034,1.0,1.5707963267948966,0.1,0.0
26.600000000000108,0.6000000000000036,1.0,1.5707963267948966,0.1,0.0
26.70000000000011,0.6100000000000037,1.0,1.5707963267948966,0.1,0.0
26.80000000000011,0.6200000000000039,1.0,1.5707963267948966,0.1,0.0
26.900000000000112,0.630000000000004,1.0,1.5707963267948966,0.1,0.0
27.000000000000114,0.6400000000000041,1.0,1.5707963267948966,0.1,0.0
27.100000000000115,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
27.200000000000117,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
27.300000000000118,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
27.40000000000012,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
27.50000000000012,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
27.600000000000122,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
27.700000000000124,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
27.800000000000125,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
27.900000000000126,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
28.000000000000128,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
28.10000000000013,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
28.20000000000013,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
28.300000000000132,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
28.400000000000134,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
28.500000000000135,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
28.600000000000136,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
28.700000000000138,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
28.80000000000014,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
28.90000000000014,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
29.000000000000142,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
29.100000000000144,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
29.200000000000145,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
29.300000000000146,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
29.400000000000148,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
29.50000000000015,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
29.60000000000015,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
29.700000000000152,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
29.800000000000153,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
29.900000000000155,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
30.000000000000156,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
30.100000000000158,0.65,1.0,1.5707963267948966,0.1,0.28571428571428575
30.20000000000016,0.6599986395113138,0.9998571525750514,1.5993677553663255,0.1,0.28571428571428575
30.30000000000016,0.669989117423158,0.999428726902416,1.6279391839377544,0.1,0.28571428571428575
30.400000000000162,0.6799632787981399,0.9987150726935459,1.6565106125091835,0.1,0.28571428571428575
30.500000000000163,0.6899129820175829,0.9977167724836754,1.6850820410806124,0.1,0.28571428571428575
30.600000000000165,0.699830105427293,0.9964346411563152,1.7136534696520414,0.1,0.28571428571428575
30.700000000000166,0.7097065539670305,0.9948697252780854,1.7422248982234703,0.1,0.28571428571428575
30.800000000000168,0.7195342657782724,0.9930233022444344,1.7707963267948994,0.1,0.28571428571428575
30.90000000000017,0.7293052187848735,0.9908968792369377,1.7993677553663283,0.1,0.28571428571428575
31.00000000000017,0.7390114372412553,0.9884921919930296,1.8279391839377572,0.1,0.28571428571428575
31.100000000000172,0.7486449982427749,0.9858112033891706,1.8565106125091861,0.1,0.28571428571428575
